".colorLevels",".ci",".y",".sids",".axisIndex","js0.Test Condition","js0.Supergroup",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
0,0,57.19568334465323,55287,0,"Control","Sgroup1",43,2081445078,0,6,1,0,5461,36135,9362
0,0,79.2317560938797,19634,0,"Control","Sgroup1",43,2081445078,1,6,1,0,16384,46450,9362
0,0,89.84227605463738,3506,0,"Control","Sgroup1",43,2081445078,2,6,1,0,27306,51417,9362
0,0,98.14353633688023,7410,0,"Control","Sgroup1",43,2081445078,3,6,1,0,38228,55302,9362
0,0,102.37717908082409,23031,0,"Control","Sgroup1",43,2081445078,4,6,1,0,49151,57284,9362
0,0,115.43279752471511,52919,0,"Control","Sgroup1",43,2081445078,5,6,1,0,60073,63396,9362
2,1,6.7919402309259675,7411,0,"T01","Sgroup1",43,11286501,0,3,1,0,10922,12541,9362
2,1,40.706361784016295,3507,0,"T01","Sgroup1",43,11286501,1,3,1,0,32767,28416,9362
2,1,40.86484038940457,19635,0,"T01","Sgroup1",43,11286501,2,3,1,0,54612,28490,9362
4,2,10.829371368198625,3508,0,"T02","Sgroup1",42,11286501,0,3,1,0,10922,28474,23405
4,2,17.123235982190025,7412,0,"T02","Sgroup1",42,11286501,1,3,1,0,32767,31420,23405
4,2,32.08059769074032,19636,0,"T02","Sgroup1",42,11286501,2,3,1,0,54612,38421,23405
1,3,-13.342389253641235,52912,0,"Control","Sgroup2",42,-571668846,0,6,1,0,5461,17159,23405
1,3,0.9886046336125576,3509,0,"Control","Sgroup2",42,-571668846,1,6,1,0,16384,23867,23405
1,3,1.3961210474681156,7413,0,"Control","Sgroup2",42,-571668846,2,6,1,0,27306,24058,23405
1,3,5.659950192438306,55280,0,"Control","Sgroup2",42,-571668846,3,6,1,0,38228,26054,23405
1,3,51.70930495811636,23024,0,"Control","Sgroup2",42,-571668846,4,6,1,0,49151,47610,23405
1,3,71.31537242472267,19637,0,"Control","Sgroup2",42,-571668846,5,6,1,0,60073,56787,23405
4,2,36.78212965059241,19638,0,"T02","Sgroup1",43,11286501,0,3,1,0,10922,26579,9362
4,2,48.63029205342993,7414,0,"T02","Sgroup1",43,11286501,1,3,1,0,32767,32125,9362
4,2,57.47490755414686,3510,0,"T02","Sgroup1",43,11286501,2,3,1,0,54612,36266,9362
1,3,37.09154026111237,55282,0,"Control","Sgroup2",43,-571668846,0,6,1,0,5461,26724,9362
1,3,48.524639649837745,3511,0,"Control","Sgroup2",43,-571668846,1,6,1,0,16384,32076,9362
1,3,59.9200060372802,52914,0,"Control","Sgroup2",43,-571668846,2,6,1,0,27306,37410,9362
1,3,66.27424345332427,19639,0,"Control","Sgroup2",43,-571668846,3,6,1,0,38228,40384,9362
1,3,86.44630593917441,7415,0,"Control","Sgroup2",43,-571668846,4,6,1,0,49151,49827,9362
1,3,97.17757150403743,23026,0,"Control","Sgroup2",43,-571668846,5,6,1,0,60073,54850,9362
3,4,-38.21598369934345,23001,0,"T01","Sgroup2",40,-1197865617,0,3,1,0,10922,32214,61679
3,4,-22.005886348200136,52889,0,"T01","Sgroup2",40,-1197865617,1,3,1,0,32767,44712,61679
3,4,-17.138329182703192,55257,0,"T01","Sgroup2",40,-1197865617,2,3,1,0,54612,48465,61679
5,5,-75.66976077277187,23004,0,"T02","Sgroup2",40,-1197865617,0,3,1,0,10922,3338,61679
5,5,-38.487661308580485,52892,0,"T02","Sgroup2",40,-1197865617,1,3,1,0,32767,32005,61679
5,5,-32.29944909818127,55260,0,"T02","Sgroup2",40,-1197865617,2,3,1,0,54612,36776,61679
3,4,-21.8775941438382,52891,0,"T01","Sgroup2",41,-1197865617,0,3,1,0,10922,2923,23405
3,4,-3.9996981359897363,23003,0,"T01","Sgroup2",41,-1197865617,1,3,1,0,32767,19660,23405
3,4,8.821975699947174,55259,0,"T01","Sgroup2",41,-1197865617,2,3,1,0,54612,31664,23405
5,5,-12.044374009508717,23006,0,"T02","Sgroup2",41,-1197865617,0,3,1,0,10922,12129,23405
5,5,-4.829824164214021,55262,0,"T02","Sgroup2",41,-1197865617,1,3,1,0,32767,18883,23405
5,5,-4.603426156516489,52894,0,"T02","Sgroup2",41,-1197865617,2,3,1,0,54612,19095,23405
3,4,-49.96604029884537,23025,0,"T01","Sgroup2",42,-1197865617,0,3,1,0,10922,15,23405
3,4,-16.91193117500566,52913,0,"T01","Sgroup2",42,-1197865617,1,3,1,0,32767,15488,23405
3,4,-10.950116972303977,55281,0,"T01","Sgroup2",42,-1197865617,2,3,1,0,54612,18279,23405
5,5,-14.94226850803713,55284,0,"T02","Sgroup2",42,-1197865617,0,3,1,0,10922,16410,23405
5,5,30.28450682967323,52916,0,"T02","Sgroup2",42,-1197865617,1,3,1,0,32767,37581,23405
5,5,48.1095766357256,23028,0,"T02","Sgroup2",42,-1197865617,2,3,1,0,54612,45925,23405
3,4,-17.772243604256282,23027,0,"T01","Sgroup2",43,-1197865617,0,3,1,0,10922,1042,9362
3,4,-12.150026413100898,55283,0,"T01","Sgroup2",43,-1197865617,1,3,1,0,32767,3674,9362
3,4,-7.320202248886877,52915,0,"T01","Sgroup2",43,-1197865617,2,3,1,0,54612,5935,9362
5,5,32.78997811485926,52918,0,"T02","Sgroup2",43,-1197865617,0,3,1,0,10922,24710,9362
5,5,39.0612029280809,55286,0,"T02","Sgroup2",43,-1197865617,1,3,1,0,32767,27646,9362
5,5,51.3546147460569,23030,0,"T02","Sgroup2",43,-1197865617,2,3,1,0,54612,33401,9362
0,0,300.7320202248887,19640,0,"Control","Sgroup1",44,2081445078,0,6,1,0,5461,35193,0
0,0,378.67330767489244,55293,0,"Control","Sgroup1",44,2081445078,1,6,1,0,16384,44314,0
0,0,390.5592030790129,23037,0,"Control","Sgroup1",44,2081445078,2,6,1,0,27306,45705,0
0,0,504.3166553467663,7416,0,"Control","Sgroup1",44,2081445078,3,6,1,0,38228,59017,0
0,0,516.5874273639726,52925,0,"Control","Sgroup1",44,2081445078,4,6,1,0,49151,60453,0
0,0,547.7699796241793,3512,0,"Control","Sgroup1",44,2081445078,5,6,1,0,60073,64102,0
2,1,29.197796392725078,7417,0,"T01","Sgroup1",44,11286501,0,3,1,0,10922,3416,0
2,1,166.53837446230472,19641,0,"T01","Sgroup1",44,11286501,1,3,1,0,32767,19489,0
2,1,200.07546600256583,3513,0,"T01","Sgroup1",44,11286501,2,3,1,0,54612,23413,0
0,0,146.34367217568484,19642,0,"Control","Sgroup1",45,2081445078,0,6,1,0,5461,41203,14563
0,0,151.17349633989886,55295,0,"Control","Sgroup1",45,2081445078,1,6,1,0,16384,42082,14563
0,0,202.9507207003245,23039,0,"Control","Sgroup1",45,2081445078,2,6,1,0,27306,51508,14563
0,0,211.09350237717908,3514,0,"Control","Sgroup1",45,2081445078,3,6,1,0,38228,52990,14563
0,0,263.5876537619802,52927,0,"Control","Sgroup1",45,2081445078,4,6,1,0,49151,62546,14563
0,0,278.98271828541243,7418,0,"Control","Sgroup1",45,2081445078,5,6,1,0,60073,65348,14563
2,1,-28.46577616783639,7419,0,"T01","Sgroup1",45,11286501,0,3,1,0,10922,9381,14563
2,1,33.884235152063994,19643,0,"T01","Sgroup1",45,11286501,1,3,1,0,32767,20731,14563
2,1,34.98603878952532,3515,0,"T01","Sgroup1",45,11286501,2,3,1,0,54612,20931,14563
4,2,276.665912006641,19644,0,"T02","Sgroup1",44,11286501,0,3,1,0,10922,32376,0
4,2,305.5618443891027,3516,0,"T02","Sgroup1",44,11286501,1,3,1,0,32767,35758,0
4,2,319.8022790732775,7420,0,"T02","Sgroup1",44,11286501,2,3,1,0,54612,37424,0
1,3,229.68832540940303,55288,0,"Control","Sgroup2",44,-571668846,0,6,1,0,5461,26879,0
1,3,293.54011018036374,52920,0,"Control","Sgroup2",44,-571668846,1,6,1,0,16384,34351,0
1,3,314.36118028828014,23032,0,"Control","Sgroup2",44,-571668846,2,6,1,0,27306,36788,0
1,3,316.88929137423594,7421,0,"Control","Sgroup2",44,-571668846,3,6,1,0,38228,37083,0
1,3,346.6002565844087,3517,0,"Control","Sgroup2",44,-571668846,4,6,1,0,49151,40560,0
1,3,358.12391517621313,19645,0,"Control","Sgroup2",44,-571668846,5,6,1,0,60073,41909,0
4,2,84.55210927477171,3518,0,"T02","Sgroup1",45,11286501,0,3,1,0,10922,29954,14563
4,2,104.86755716549693,19646,0,"T02","Sgroup1",45,11286501,1,3,1,0,32767,33653,14563
4,2,145.90596936080294,7422,0,"T02","Sgroup1",45,11286501,2,3,1,0,54612,41123,14563
1,3,88.74801901743264,55290,0,"Control","Sgroup2",45,-571668846,0,6,1,0,5461,30718,14563
1,3,106.3391442155309,52922,0,"Control","Sgroup2",45,-571668846,1,6,1,0,16384,33920,14563
1,3,112.33114481925892,7423,0,"Control","Sgroup2",45,-571668846,2,6,1,0,27306,35011,14563
1,3,116.14972454909062,3519,0,"Control","Sgroup2",45,-571668846,3,6,1,0,38228,35706,14563
1,3,147.20398460493547,23034,0,"Control","Sgroup2",45,-571668846,4,6,1,0,49151,41359,14563
1,3,172.4624556637235,19647,0,"Control","Sgroup2",45,-571668846,5,6,1,0,60073,45957,14563
0,0,-12.429250622594521,19984,0,"Control","Sgroup1",46,2081445078,0,6,1,0,5461,26501,32767
0,0,9.621915327145121,55381,0,"Control","Sgroup1",46,2081445078,1,6,1,0,16384,37617,32767
0,0,30.941061051996076,3856,0,"Control","Sgroup1",46,2081445078,2,6,1,0,27306,48364,32767
0,0,32.223983095615424,7760,0,"Control","Sgroup1",46,2081445078,3,6,1,0,38228,49011,32767
0,0,49.513244283450305,23381,0,"Control","Sgroup1",46,2081445078,4,6,1,0,49151,57727,32767
0,0,62.27454531733454,53269,0,"Control","Sgroup1",46,2081445078,5,6,1,0,60073,64160,32767
2,1,-46.53988378235605,7761,0,"T01","Sgroup1",46,11286501,0,3,1,0,10922,9305,32767
2,1,-35.06150479209116,19985,0,"T01","Sgroup1",46,11286501,1,3,1,0,32767,15092,32767
2,1,-11.131235378462003,3857,0,"T01","Sgroup1",46,11286501,2,3,1,0,54612,27155,32767
0,0,-83.4955852388499,23383,0,"Control","Sgroup1",47,2081445078,0,6,1,0,5461,8377,65535
0,0,-63.542374160440716,3858,0,"Control","Sgroup1",47,2081445078,1,6,1,0,16384,22906,65535
0,0,-61.93494830578824,19986,0,"Control","Sgroup1",47,2081445078,2,6,1,0,27306,24076,65535
0,0,-45.422986944381556,7762,0,"Control","Sgroup1",47,2081445078,3,6,1,0,38228,36099,65535
0,0,-44.909818126933814,55383,0,"Control","Sgroup1",47,2081445078,4,6,1,0,49151,36473,65535
0,0,-41.46856840993133,53271,0,"Control","Sgroup1",47,2081445078,5,6,1,0,60073,38979,65535
2,1,-54.04120443740095,3859,0,"T01","Sgroup1",47,11286501,0,3,1,0,10922,29824,65535
2,1,-43.845747490755414,7763,0,"T01","Sgroup1",47,11286501,1,3,1,0,32767,37248,65535
2,1,-35.70296581390084,19987,0,"T01","Sgroup1",47,11286501,2,3,1,0,54612,43177,65535
4,2,-36.42743943853294,7764,0,"T02","Sgroup1",46,11286501,0,3,1,0,10922,14403,32767
4,2,-17.96090861067089,19988,0,"T02","Sgroup1",46,11286501,1,3,1,0,32767,23712,32767
4,2,5.093955173194476,3860,0,"T02","Sgroup1",46,11286501,2,3,1,0,54612,35334,32767
1,3,-26.45083389932835,53264,0,"Control","Sgroup2",46,-571668846,0,6,1,0,5461,19432,32767
1,3,-18.36842502452645,55376,0,"Control","Sgroup2",46,-571668846,1,6,1,0,16384,23507,32767
1,3,-9.282318315598822,7765,0,"Control","Sgroup2",46,-571668846,2,6,1,0,27306,28087,32767
1,3,4.339295147536035,19989,0,"Control","Sgroup2",46,-571668846,3,6,1,0,38228,34954,32767
1,3,16.474228360123764,23376,0,"Control","Sgroup2",46,-571668846,4,6,1,0,49151,41071,32767
1,3,21.01728171458758,3861,0,"Control","Sgroup2",46,-571668846,5,6,1,0,60073,43361,32767
4,2,-64.67436419892837,19990,0,"T02","Sgroup1",47,11286501,0,3,1,0,10922,22081,65535
4,2,-46.34367217568485,7766,0,"T02","Sgroup1",47,11286501,1,3,1,0,32767,35429,65535
4,2,-32.64659270998415,3862,0,"T02","Sgroup1",47,11286501,2,3,1,0,54612,45402,65535
1,3,-91.25349030261867,23378,0,"Control","Sgroup2",47,-571668846,0,6,1,0,5461,2728,65535
1,3,-57.73903856312731,53266,0,"Control","Sgroup2",47,-571668846,1,6,1,0,16384,27131,65535
1,3,-54.48645385253943,19991,0,"Control","Sgroup2",47,-571668846,2,6,1,0,27306,29500,65535
1,3,-53.49784921892687,55378,0,"Control","Sgroup2",47,-571668846,3,6,1,0,38228,30220,65535
1,3,-49.28684627575277,3863,0,"Control","Sgroup2",47,-571668846,4,6,1,0,49151,33286,65535
1,3,-8.837068900460343,7767,0,"Control","Sgroup2",47,-571668846,5,6,1,0,60073,62740,65535
3,4,15.734661534978493,23033,0,"T01","Sgroup2",44,-1197865617,0,3,1,0,10922,1841,0
3,4,77.95638065051695,55289,0,"T01","Sgroup2",44,-1197865617,1,3,1,0,32767,9122,0
3,4,84.22005886348201,52921,0,"T01","Sgroup2",44,-1197865617,2,3,1,0,54612,9855,0
5,5,195.05697683193722,52924,0,"T02","Sgroup2",44,-1197865617,0,3,1,0,10922,22826,0
5,5,198.56614595124896,55292,0,"T02","Sgroup2",44,-1197865617,1,3,1,0,32767,23237,0
5,5,264.38759338917816,23036,0,"T02","Sgroup2",44,-1197865617,2,3,1,0,54612,30939,0
3,4,-70.48524639649838,23035,0,"T01","Sgroup2",45,-1197865617,0,3,1,0,10922,1732,14563
3,4,2.8073352954494,52923,0,"T01","Sgroup2",45,-1197865617,1,3,1,0,32767,15074,14563
3,4,4.263829144970191,55291,0,"T01","Sgroup2",45,-1197865617,2,3,1,0,54612,15339,14563
5,5,43.89102709229492,55294,0,"T02","Sgroup2",45,-1197865617,0,3,1,0,10922,22552,14563
5,5,76.34140819560787,52926,0,"T02","Sgroup2",45,-1197865617,1,3,1,0,32767,28460,14563
5,5,76.48479360048299,23038,0,"T02","Sgroup2",45,-1197865617,2,3,1,0,54612,28486,14563
3,4,-61.73873669911705,23377,0,"T01","Sgroup2",46,-1197865617,0,3,1,0,10922,1644,32767
3,4,-59.50494302316807,55377,0,"T01","Sgroup2",46,-1197865617,1,3,1,0,32767,2770,32767
3,4,-36.64629084597389,53265,0,"T01","Sgroup2",46,-1197865617,2,3,1,0,54612,14293,32767
5,5,-18.715568636329333,55380,0,"T02","Sgroup2",46,-1197865617,0,3,1,0,10922,23332,32767
5,5,-13.96875707493774,53268,0,"T02","Sgroup2",46,-1197865617,1,3,1,0,32767,25725,32767
5,5,1.8036374613236736,23380,0,"T02","Sgroup2",46,-1197865617,2,3,1,0,54612,33676,32767
3,4,-47.13606520262621,53267,0,"T01","Sgroup2",47,-1197865617,0,3,1,0,10922,34852,65535
3,4,-38.676326314995094,23379,0,"T01","Sgroup2",47,-1197865617,1,3,1,0,32767,41012,65535
3,4,-29.318541996830426,55379,0,"T01","Sgroup2",47,-1197865617,2,3,1,0,54612,47826,65535
5,5,-65.21771941740246,23382,0,"T02","Sgroup2",47,-1197865617,0,3,1,0,10922,21686,65535
5,5,-49.422685080371295,55382,0,"T02","Sgroup2",47,-1197865617,1,3,1,0,32767,33187,65535
5,5,-22.64734737000981,53270,0,"T02","Sgroup2",47,-1197865617,2,3,1,0,54612,52683,65535
0,0,665.262999018942,19992,0,"Control","Sgroup1",48,2081445078,0,6,1,0,5461,37499,2621
0,0,703.6525545241868,55389,0,"Control","Sgroup1",48,2081445078,1,6,1,0,16384,39511,2621
0,0,911.1085955776922,23389,0,"Control","Sgroup1",48,2081445078,2,6,1,0,27306,50388,2621
0,0,1013.7800920685231,7768,0,"Control","Sgroup1",48,2081445078,3,6,1,0,38228,55771,2621
0,0,1054.0412044374011,53277,0,"Control","Sgroup1",48,2081445078,4,6,1,0,49151,57881,2621
0,0,1136.4047996377633,3864,0,"Control","Sgroup1",48,2081445078,5,6,1,0,60073,62199,2621
2,1,49.76228209191759,7769,0,"T01","Sgroup1",48,11286501,0,3,1,0,10922,5230,2621
2,1,1107.6597992604331,19993,0,"T01","Sgroup1",48,11286501,1,3,1,0,32767,60692,2621
2,1,1195.4267602445098,3865,0,"T01","Sgroup1",48,11286501,2,3,1,0,54612,65294,2621
0,0,81.69194777752622,55391,0,"Control","Sgroup1",49,2081445078,0,6,1,0,5461,25037,2730
0,0,140.67617538298995,19994,0,"Control","Sgroup1",49,2081445078,1,6,1,0,16384,41143,2730
0,0,152.38849898120895,53279,0,"Control","Sgroup1",49,2081445078,2,6,1,0,27306,44341,2730
0,0,153.3846502150781,3866,0,"Control","Sgroup1",49,2081445078,3,6,1,0,38228,44613,2730
0,0,177.33001282922044,7770,0,"Control","Sgroup1",49,2081445078,4,6,1,0,49151,51152,2730
0,0,226.51120670138104,23391,0,"Control","Sgroup1",49,2081445078,5,6,1,0,60073,64581,2730
2,1,31.51460267149649,7771,0,"T01","Sgroup1",49,11286501,0,3,1,0,10922,11335,2730
2,1,171.09652101728173,19995,0,"T01","Sgroup1",49,11286501,1,3,1,0,32767,49449,2730
2,1,175.92634518149575,3867,0,"T01","Sgroup1",49,11286501,2,3,1,0,54612,50768,2730
4,2,642.7062108520112,19996,0,"T02","Sgroup1",48,11286501,0,3,1,0,10922,36316,2621
4,2,724.2698664251755,3868,0,"T02","Sgroup1",48,11286501,1,3,1,0,32767,40592,2621
4,2,729.0317711870803,7772,0,"T02","Sgroup1",48,11286501,2,3,1,0,54612,40842,2621
1,3,487.525469775866,55384,0,"Control","Sgroup2",48,-571668846,0,6,1,0,5461,28180,2621
1,3,542.7741302543204,53272,0,"Control","Sgroup2",48,-571668846,1,6,1,0,16384,31077,2621
1,3,632.2088898951023,3869,0,"Control","Sgroup2",48,-571668846,2,6,1,0,27306,35766,2621
1,3,665.225266017659,19997,0,"Control","Sgroup2",48,-571668846,3,6,1,0,38228,37497,2621
1,3,711.5538449928307,7773,0,"Control","Sgroup2",48,-571668846,4,6,1,0,49151,39926,2621
1,3,731.8089200815033,23384,0,"Control","Sgroup2",48,-571668846,5,6,1,0,60073,40988,2621
4,2,53.55067542072296,19998,0,"T02","Sgroup1",49,11286501,0,3,1,0,10922,17353,2730
4,2,75.77541317636405,7774,0,"T02","Sgroup1",49,11286501,1,3,1,0,32767,23421,2730
4,2,90.8988000905592,3870,0,"T02","Sgroup1",49,11286501,2,3,1,0,54612,27551,2730
1,3,60.10867104369482,55386,0,"Control","Sgroup2",49,-571668846,0,6,1,0,5461,19143,2730
1,3,75.3603501622519,23386,0,"Control","Sgroup2",49,-571668846,1,6,1,0,16384,23308,2730
1,3,89.76681005207155,3871,0,"Control","Sgroup2",49,-571668846,2,6,1,0,27306,27242,2730
1,3,107.24473624632103,7775,0,"Control","Sgroup2",49,-571668846,3,6,1,0,38228,32014,2730
1,3,107.5466002565844,53274,0,"Control","Sgroup2",49,-571668846,4,6,1,0,49151,32097,2730
1,3,147.7171534223832,19999,0,"Control","Sgroup2",49,-571668846,5,6,1,0,60073,43065,2730
0,0,1.275375443362765,3888,0,"Control","Sgroup1",50,2081445078,0,6,1,0,5461,17822,17095
0,0,6.7919402309259675,20016,0,"Control","Sgroup1",50,2081445078,1,6,1,0,16384,20966,17095
0,0,13.99894347596408,55413,0,"Control","Sgroup1",50,2081445078,2,6,1,0,27306,25073,17095
0,0,26.97154931703268,23413,0,"Control","Sgroup1",50,2081445078,3,6,1,0,38228,32465,17095
0,0,53.218625009433254,53301,0,"Control","Sgroup1",50,2081445078,4,6,1,0,49151,47423,17095
0,0,53.324277413025435,7792,0,"Control","Sgroup1",50,2081445078,5,6,1,0,60073,47483,17095
2,1,-12.036827409252131,20017,0,"T01","Sgroup1",50,11286501,0,3,1,0,10922,10236,17095
2,1,-5.637310391668553,7793,0,"T01","Sgroup1",50,11286501,1,3,1,0,32767,13883,17095
2,1,-1.2829220436193496,3889,0,"T01","Sgroup1",50,11286501,2,3,1,0,54612,16364,17095
0,0,164.07063617840163,55415,0,"Control","Sgroup1",51,2081445078,0,6,1,0,5461,38083,12482
0,0,226.63949890574298,20018,0,"Control","Sgroup1",51,2081445078,1,6,1,0,16384,47845,12482
0,0,303.2903177118708,7794,0,"Control","Sgroup1",51,2081445078,2,6,1,0,27306,59806,12482
0,0,304.58833295600334,23415,0,"Control","Sgroup1",51,2081445078,3,6,1,0,38228,60008,12482
0,0,316.79118557090027,53303,0,"Control","Sgroup1",51,2081445078,4,6,1,0,49151,61912,12482
0,0,328.563881971172,3890,0,"Control","Sgroup1",51,2081445078,5,6,1,0,60073,63749,12482
2,1,-1.7734510602973361,7795,0,"T01","Sgroup1",51,11286501,0,3,1,0,10922,12205,12482
2,1,266.00256584408726,3891,0,"T01","Sgroup1",51,11286501,1,3,1,0,32767,53987,12482
2,1,302.9129876990416,20019,0,"T01","Sgroup1",51,11286501,2,3,1,0,54612,59747,12482
4,2,-21.243679722285112,3892,0,"T02","Sgroup1",50,11286501,0,3,1,0,10922,4989,17095
4,2,8.889895102256434,7796,0,"T02","Sgroup1",50,11286501,1,3,1,0,32767,22161,17095
4,2,10.633159761527432,20020,0,"T02","Sgroup1",50,11286501,2,3,1,0,54612,23155,17095
1,3,0.31695721077654515,53296,0,"Control","Sgroup2",50,-571668846,0,6,1,0,5461,17276,17095
1,3,6.2183986114255525,3893,0,"Control","Sgroup2",50,-571668846,1,6,1,0,16384,20639,17095
1,3,8.225794279677006,55408,0,"Control","Sgroup2",50,-571668846,2,6,1,0,27306,21783,17095
1,3,17.847709606822125,20021,0,"Control","Sgroup2",50,-571668846,3,6,1,0,38228,27266,17095
1,3,23.439740396951173,7797,0,"Control","Sgroup2",50,-571668846,4,6,1,0,49151,30453,17095
1,3,41.32518300505622,23408,0,"Control","Sgroup2",50,-571668846,5,6,1,0,60073,40645,17095
4,2,185.382235302996,20022,0,"T02","Sgroup1",51,11286501,0,3,1,0,10922,41408,12482
4,2,193.24579277035696,3894,0,"T02","Sgroup1",51,11286501,1,3,1,0,32767,42635,12482
4,2,218.1118406158026,7798,0,"T02","Sgroup1",51,11286501,2,3,1,0,54612,46515,12482
1,3,92.03079012904686,55410,0,"Control","Sgroup2",51,-571668846,0,6,1,0,5461,26842,12482
1,3,145.12866953437475,53298,0,"Control","Sgroup2",51,-571668846,1,6,1,0,16384,35127,12482
1,3,160.52373405780696,3895,0,"Control","Sgroup2",51,-571668846,2,6,1,0,27306,37529,12482
1,3,181.4580031695721,20023,0,"Control","Sgroup2",51,-571668846,3,6,1,0,38228,40796,12482
1,3,187.84242698664252,23410,0,"Control","Sgroup2",51,-571668846,4,6,1,0,49151,41792,12482
1,3,229.97509621915327,7799,0,"Control","Sgroup2",51,-571668846,5,6,1,0,60073,48366,12482
3,4,-46.82665459210625,23385,0,"T01","Sgroup2",48,-1197865617,0,3,1,0,10922,166,2621
3,4,678.2506980605237,55385,0,"T01","Sgroup2",48,-1197865617,1,3,1,0,32767,38180,2621
3,4,753.6487812240586,53273,0,"T01","Sgroup2",48,-1197865617,2,3,1,0,54612,42133,2621
5,5,424.8509546449324,55388,0,"T02","Sgroup2",48,-1197865617,0,3,1,0,10922,24895,2621
5,5,449.47551128216736,53276,0,"T02","Sgroup2",48,-1197865617,1,3,1,0,32767,26186,2621
5,5,585.5331673081276,23388,0,"T02","Sgroup2",48,-1197865617,2,3,1,0,54612,33319,2621
3,4,-5.056222171911553,23387,0,"T01","Sgroup2",49,-1197865617,0,3,1,0,10922,1349,2730
3,4,122.9492113802732,55387,0,"T01","Sgroup2",49,-1197865617,1,3,1,0,32767,36302,2730
3,4,148.75103765753528,53275,0,"T01","Sgroup2",49,-1197865617,2,3,1,0,54612,43348,2730
5,5,46.46441777979021,55390,0,"T02","Sgroup2",49,-1197865617,0,3,1,0,10922,15418,2730
5,5,54.795864463059395,53278,0,"T02","Sgroup2",49,-1197865617,1,3,1,0,32767,17693,2730
5,5,108.5201116896838,23390,0,"T02","Sgroup2",49,-1197865617,2,3,1,0,54612,32362,2730
3,4,-29.250622594521168,55409,0,"T01","Sgroup2",50,-1197865617,0,3,1,0,10922,427,17095
3,4,-27.099841521394612,23409,0,"T01","Sgroup2",50,-1197865617,1,3,1,0,32767,1652,17095
3,4,-22.111538751792317,53297,0,"T01","Sgroup2",50,-1197865617,2,3,1,0,54612,4495,17095
5,5,-17.39491359142706,55412,0,"T02","Sgroup2",50,-1197865617,0,3,1,0,10922,7183,17095
5,5,4.339295147536035,53300,0,"T02","Sgroup2",50,-1197865617,1,3,1,0,32767,19568,17095
5,5,81.58629537393405,23412,0,"T02","Sgroup2",50,-1197865617,2,3,1,0,54612,63588,17095
3,4,-70.87012300958419,23411,0,"T01","Sgroup2",51,-1197865617,0,3,1,0,10922,1424,12482
3,4,143.06844766432724,55411,0,"T01","Sgroup2",51,-1197865617,1,3,1,0,32767,34806,12482
3,4,178.4167232661686,53299,0,"T01","Sgroup2",51,-1197865617,2,3,1,0,54612,40321,12482
5,5,72.67376047090785,55414,0,"T02","Sgroup2",51,-1197865617,0,3,1,0,10922,23822,12482
5,5,105.43355218474078,53302,0,"T02","Sgroup2",51,-1197865617,1,3,1,0,32767,28933,12482
5,5,180.26564032903175,23414,0,"T02","Sgroup2",51,-1197865617,2,3,1,0,54612,40610,12482
0,0,133.76348954795864,20024,0,"Control","Sgroup1",52,2081445078,0,6,1,0,5461,39255,2730
0,0,142.4949060448268,55421,0,"Control","Sgroup1",52,2081445078,1,6,1,0,16384,41640,2730
0,0,145.50599954720397,3896,0,"Control","Sgroup1",52,2081445078,2,6,1,0,27306,42462,2730
0,0,187.62357557920157,7800,0,"Control","Sgroup1",52,2081445078,3,6,1,0,38228,53962,2730
0,0,203.1922119085352,23421,0,"Control","Sgroup1",52,2081445078,4,6,1,0,49151,58213,2730
0,0,222.7907327748849,53309,0,"Control","Sgroup1",52,2081445078,5,6,1,0,60073,63565,2730
2,1,0.7471134254018564,7801,0,"T01","Sgroup1",52,11286501,0,3,1,0,10922,2934,2730
